Cluster,tenure,MonthlyCharges,TotalCharges,R_Score,F_Score,M_Score,RFM_Total
0,20,71.3,1389.2,0.047619047619047616,2,71.3,0.8702623224728487
1,35,110.8,3836.3,0.027777777777777776,9,110.8,1.960830409356725
0,21,69.1,1474.75,0.045454545454545456,2,69.1,0.849571504518873
1,62,96.1,6001.45,0.015873015873015872,6,96.1,1.4918028404344192
0,15,48.8,720.1,0.0625,2,48.8,0.6956695906432748
0,55,50.55,2832.75,0.017857142857142856,2,50.55,0.6657635756056808
0,11,44.65,472.25,0.08333333333333333,1,44.65,0.5704444444444444
0,17,88.25,1460.65,0.05555555555555555,5,88.25,1.3542690058479532
3,61,19.45,1336.35,0.016129032258064516,8,19.45,1.0688073948311638
1,71,89.3,6388.65,0.013888888888888888,8,89.3,1.6547777777777777
2,2,70.0,153.05,0.3333333333333333,2,70.0,1.1450292397660817
3,35,19.25,677.9,0.027777777777777776,8,19.25,1.0787719298245613
0,17,70.5,1165.6,0.05555555555555555,2,70.5,0.8714619883040936
1,21,97.35,2119.5,0.045454545454545456,5,97.35,1.4207995746943114
3,47,19.65,921.55,0.020833333333333332,8,19.65,1.0751959064327485
3,3,20.85,72.0,0.25,8,20.85,1.31446783625731
3,3,19.65,68.35,0.25,8,19.65,1.304362573099415
3,44,19.35,847.25,0.022222222222222223,8,19.35,1.0740584795321637
2,1,44.0,44.0,0.5,1,44.0,0.9816374269005849
1,44,94.4,4295.35,0.022222222222222223,6,94.4,1.4838362573099415
3,5,25.9,135.0,0.16666666666666666,9,25.9,1.3847719298245615
0,24,55.65,1400.55,0.04,3,55.65,0.8419649122807017
2,1,69.65,69.65,0.5,2,69.65,1.308748538011696
0,18,75.4,1380.4,0.05263157894736842,3,75.4,1.0209122807017543
1,10,100.6,1060.2,0.09090909090909091,6,100.6,1.6047336523125997
1,65,71.0,4386.2,0.015151515151515152,5,71.0,1.168601807549176
2,1,86.0,86.0,0.5,4,86.0,1.668654970760234
1,53,106.95,5785.5,0.018518518518518517,7,106.95,1.6969278752436647
3,3,21.2,52.05,0.25,8,21.2,1.3174152046783625
0,33,61.05,2018.4,0.029411764705882353,4,61.05,0.9879614723082215
0,3,29.6,79.45,0.25,2,29.6,0.7214853801169591
1,34,79.95,2727.3,0.02857142857142857,6,79.95,1.3685012531328322
3,14,19.7,263.65,0.06666666666666667,8,19.7,1.1214502923976608
3,13,20.3,275.4,0.07142857142857142,8,20.3,1.1312648287385128
0,46,59.9,2816.65,0.02127659574468085,6,59.9,1.1923643150429264
3,23,24.35,538.5,0.041666666666666664,9,24.35,1.2467192982456141
3,47,19.75,948.9,0.020833333333333332,8,19.75,1.0760380116959065
0,17,50.3,846.8,0.05555555555555555,2,50.3,0.7013567251461988
1,49,95.6,4783.5,0.02,5,95.6,1.380608187134503
0,59,50.25,2997.45,0.016666666666666666,4,50.25,0.8842690058479532
1,69,85.35,5897.4,0.014285714285714285,7,85.35,1.510800334168755
0,11,41.6,470.6,0.08333333333333333,3,41.6,0.7669824561403509
0,10,51.65,524.5,0.09090909090909091,2,51.65,0.7480786815523658
3,12,24.0,269.65,0.07692307692307693,9,24.0,1.2790283400809717
1,45,100.85,4740.0,0.021739130434782608,6,100.85,1.5376689549961862
0,39,59.85,2341.5,0.025,3,59.85,0.8623333333333334
3,71,25.45,1789.65,0.013888888888888888,9,25.45,1.228204678362573
3,71,23.9,1626.4,0.013888888888888888,9,23.9,1.2151520467836257
3,33,24.15,800.3,0.029411764705882353,9,24.15,1.232780185758514
0,67,75.7,5060.85,0.014705882352941176,3,75.7,0.9855128998968008
0,37,40.2,1448.8,0.02631578947368421,4,40.2,0.8092865497076023
1,49,84.5,4254.85,0.02,4,84.5,1.1760233918128655
0,9,50.85,466.6,0.1,2,50.85,0.7504327485380117
1,52,91.6,4627.8,0.018867924528301886,6,91.6,1.4569030122475999
1,70,98.9,6838.6,0.014084507042253521,6,98.9,1.513593278972078
2,1,85.0,85.0,0.5,4,85.0,1.660233918128655
0,14,78.95,1101.85,0.06666666666666667,4,78.95,1.175953216374269
2,1,44.3,44.3,0.5,1,44.3,0.9841637426900585
2,1,20.2,20.2,0.5,8,20.2,1.5589941520467836
1,52,80.2,4297.6,0.018867924528301886,4,80.2,1.138680790025378
0,6,60.9,414.1,0.14285714285714285,3,60.9,0.989032581453634
0,7,34.2,256.6,0.125,3,34.2,0.7463333333333333
1,47,85.2,3969.35,0.020833333333333332,5,85.2,1.2938625730994153
0,26,87.15,2274.1,0.037037037037037035,5,87.15,1.326487329434698
0,25,54.3,1296.8,0.038461538461538464,3,54.3,0.8290580296896086
3,69,19.1,1268.85,0.014285714285714285,8,19.1,1.064016708437761
1,72,112.75,8192.6,0.0136986301369863,9,112.75,1.9631723143475126
3,4,19.95,59.25,0.2,8,19.95,1.2568888888888887
3,59,19.5,1147.85,0.016666666666666666,8,19.5,1.069766081871345
0,67,65.55,4361.55,0.014705882352941176,4,65.55,1.0111503267973856
0,26,78.8,2006.1,0.037037037037037035,3,78.8,1.0339493177387915
0,27,78.2,2078.95,0.03571428571428571,6,78.2,1.360907268170426
1,72,105.25,7609.75,0.0136986301369863,7,105.25,1.6777921973884482
0,6,89.25,487.05,0.14285714285714285,5,89.25,1.4499916457811195
3,62,20.65,1218.45,0.015873015873015872,8,20.65,1.07865664160401
0,20,68.7,1416.2,0.047619047619047616,5,68.7,1.181700918964077
0,6,78.65,483.3,0.14285714285714285,6,78.65,1.471839598997494
3,51,24.75,1234.6,0.019230769230769232,9,24.75,1.2276518218623482
3,61,19.75,1311.6,0.016129032258064516,8,19.75,1.0713337106206375
1,62,89.1,5618.3,0.015873015873015872,6,89.1,1.4328554720133666
1,72,84.7,6185.15,0.0136986301369863,5,84.7,1.2825173435872788
1,13,98.0,1237.85,0.07142857142857142,6,98.0,1.5633583959899748
0,5,94.45,498.1,0.16666666666666666,5,94.45,1.5175906432748538
2,3,105.0,294.45,0.25,7,105.0,1.9119883040935672
1,26,93.85,2381.55,0.037037037037037035,6,93.85,1.494019493177388
0,13,59.9,788.35,0.07142857142857142,3,59.9,0.9091829573934836
3,38,19.95,756.4,0.02564102564102564,8,19.95,1.0825299145299145
0,8,84.0,613.4,0.1111111111111111,4,84.0,1.262923976608187
1,34,108.9,3625.2,0.02857142857142857,8,108.9,1.8345129490392649
0,18,33.6,550.35,0.05263157894736842,3,33.6,0.6689122807017545
1,56,85.85,4793.8,0.017543859649122806,5,85.85,1.296046783625731
0,36,34.85,1267.2,0.02702702702702703,3,34.85,0.6538340445708867
0,9,48.75,442.2,0.1,4,48.75,0.9549707602339181
2,1,84.85,84.85,0.5,4,84.85,1.658970760233918
0,12,56.65,654.85,0.07692307692307693,3,56.65,0.8873090418353575
1,57,95.3,5567.45,0.017241379310344827,6,95.3,1.4864343617664852
1,42,73.9,3160.55,0.023255813953488372,6,73.9,1.3122382700938393
3,33,24.5,740.3,0.029411764705882353,9,24.5,1.2357275541795665
1,70,84.6,5706.2,0.014084507042253521,5,84.6,1.282061115229388
0,68,44.95,3085.35,0.014492753623188406,4,44.95,0.8374635138571065
2,1,24.7,24.7,0.5,1,24.7,0.8191111111111111
1,37,100.3,3541.4,0.02631578947368421,6,100.3,1.5376140350877192
3,4,25.45,84.2,0.2,9,25.45,1.4143157894736842
2,1,50.7,50.7,0.5,2,50.7,1.1491695906432748
0,20,55.0,1165.55,0.047619047619047616,6,55.0,1.1774436090225562
1,72,68.4,4855.35,0.0136986301369863,5,68.4,1.145254185692542
1,31,89.9,2806.9,0.03125,5,89.9,1.343858187134503
0,18,78.55,1422.65,0.05263157894736842,3,78.55,1.047438596491228
0,11,55.05,608.15,0.08333333333333333,2,55.05,0.7691345029239766
3,33,19.8,641.35,0.029411764705882353,8,19.8,1.0850374957000344
1,62,84.45,4959.15,0.015873015873015872,4,84.45,1.1714753550543024
2,1,35.9,35.9,0.5,3,35.9,1.1356491228070174
0,16,80.75,1321.3,0.058823529411764705,4,80.75,1.1832679738562093
0,22,78.65,1663.75,0.043478260869565216,6,78.65,1.3724607170099161
0,49,61.75,3024.15,0.02,4,61.75,0.9844444444444445
0,36,63.7,2188.5,0.02702702702702703,4,63.7,1.0078925241030505
1,42,99.45,4138.05,0.023255813953488372,7,99.45,1.6385072759417927
0,4,25.2,102.5,0.2,1,25.2,0.5233216374269005
0,12,74.05,872.65,0.07692307692307693,5,74.05,1.2560575798470535
1,31,87.6,2724.25,0.03125,5,87.6,1.3244897660818713
0,5,89.15,413.25,0.16666666666666666,5,89.15,1.4729590643274855
3,66,20.0,1374.2,0.014925373134328358,8,20.0,1.0722353146547963
0,15,55.0,757.1,0.0625,3,55.0,0.8589912280701755
1,64,104.4,6692.65,0.015384615384615385,7,104.4,1.6723202878992354
3,10,20.05,218.5,0.09090909090909091,8,20.05,1.1486400850611376
0,7,89.75,608.8,0.125,5,89.75,1.4363450292397661
0,29,34.3,1004.75,0.03333333333333333,3,34.3,0.6555087719298245
3,57,20.65,1125.6,0.017241379310344827,8,20.65,1.080025005041339
1,46,84.25,3847.6,0.02127659574468085,5,84.25,1.2863058355107628
3,53,19.65,978.0,0.018518518518518517,8,19.65,1.0728810916179337
0,17,79.85,1387.35,0.05555555555555555,6,79.85,1.3946432748538011
3,38,20.2,746.05,0.02564102564102564,8,20.2,1.0846351776878091
3,15,19.8,304.6,0.0625,8,19.8,1.118125730994152
0,22,50.35,1098.85,0.043478260869565216,4,50.35,0.9119227053140095
0,14,85.15,1139.2,0.06666666666666667,4,85.15,1.2281637426900585
1,57,74.6,4368.95,0.017241379310344827,6,74.6,1.312118572292801
0,11,79.15,827.7,0.08333333333333333,3,79.15,1.0831929824561404
2,1,20.35,20.35,0.5,8,20.35,1.5602573099415205
3,12,21.05,262.05,0.07692307692307693,8,21.05,1.1430751237067025
2,3,94.6,279.55,0.25,5,94.6,1.602187134502924
1,36,94.7,3512.5,0.02702702702702703,5,94.7,1.3800562667931089
0,16,94.25,1483.25,0.058823529411764705,5,94.25,1.408063295493636
1,65,72.45,4653.85,0.015151515151515152,6,72.45,1.2919234449760766
2,2,74.95,151.75,0.3333333333333333,3,74.95,1.2978245614035089
1,42,105.2,4400.75,0.023255813953488372,7,105.2,1.6869283285733716
1,72,111.95,8033.1,0.0136986301369863,8,111.95,1.8453243611311385
3,62,19.85,1253.65,0.015873015873015872,8,19.85,1.0719197994987468
0,6,89.75,552.65,0.14285714285714285,5,89.75,1.454202172096909
3,48,20.05,1036.0,0.02040816326530612,8,20.05,1.078139157417353
1,35,108.95,4025.5,0.027777777777777776,8,108.95,1.834140350877193
3,52,19.65,928.4,0.018867924528301886,8,19.65,1.073230497627717
2,1,24.9,24.9,0.5,1,24.9,0.820795321637427
0,6,82.85,460.25,0.14285714285714285,4,82.85,1.2849857978279031
1,71,93.2,6506.15,0.013888888888888888,8,93.2,1.6876198830409357
1,67,84.8,5598.3,0.014705882352941176,5,84.8,1.2843667010663915
1,60,71.75,4374.55,0.01639344262295082,5,71.75,1.1761595244942957
0,23,30.35,678.75,0.041666666666666664,2,30.35,0.51946783625731
0,39,54.85,2191.7,0.025,5,54.85,1.0424502923976608
3,15,19.5,239.75,0.0625,8,19.5,1.1155994152046782
1,53,103.85,5485.5,0.018518518518518517,7,103.85,1.6708226120857699
3,24,24.2,609.05,0.04,9,24.2,1.2437894736842106
3,37,19.35,683.75,0.02631578947368421,8,19.35,1.0781520467836256
0,5,83.6,404.2,0.16666666666666666,4,83.6,1.315111111111111
1,50,100.65,5189.75,0.0196078431372549,6,100.65,1.5338534571723428
1,54,94.1,5060.9,0.01818181818181818,5,94.1,1.3661584263689526
2,3,74.55,233.65,0.25,3,74.55,1.2111228070175437
1,68,108.45,7176.55,0.014492753623188406,8,108.45,1.816644800406814
0,5,56.15,291.45,0.16666666666666666,3,56.15,0.972842105263158
3,33,20.35,689.75,0.029411764705882353,8,20.35,1.0896690746474027
1,41,80.55,3263.9,0.023809523809523808,6,80.55,1.3687919799498747
0,34,61.25,1993.2,0.02857142857142857,6,61.25,1.2110275689223058
3,13,20.45,254.5,0.07142857142857142,8,20.45,1.1325279866332498
3,20,18.9,347.65,0.047619047619047616,8,18.9,1.0956658312447787
3,51,19.6,967.9,0.019230769230769232,8,19.6,1.0731722896986056
2,3,91.5,242.95,0.25,5,91.5,1.5760818713450293
0,41,45.2,1841.9,0.023809523809523808,1,45.2,0.5155522138680033
3,13,19.45,232.1,0.07142857142857142,8,19.45,1.1241069340016707
3,35,25.45,809.25,0.027777777777777776,9,25.45,1.242093567251462
0,12,80.85,866.45,0.07692307692307693,4,80.85,1.2022096266306792
2,4,94.9,360.55,0.2,6,94.9,1.6658245614035088
0,43,49.05,2076.2,0.022727272727272728,4,49.05,0.8802243487506645
0,12,29.3,355.9,0.07692307692307693,2,29.3,0.5458821412505623
1,68,105.3,7299.65,0.014492753623188406,7,105.3,1.6790073735062294
0,25,88.95,2291.2,0.038461538461538464,5,88.95,1.3430697255960413
3,7,20.25,129.15,0.125,8,20.25,1.1844152046783625
1,66,110.85,7491.75,0.014925373134328358,8,110.85,1.8372879462337435
1,53,110.5,5835.5,0.018518518518518517,8,110.5,1.837933723196881
1,63,109.4,7031.45,0.015625,8,109.4,1.8257770467836258
1,70,114.2,7723.9,0.014084507042253521,9,114.2,1.9757687175685694
0,27,36.5,1032.0,0.03571428571428571,2,36.5,0.5653049289891394
2,1,70.75,70.75,0.5,2,70.75,1.3180116959064327
3,5,19.95,109.6,0.16666666666666666,8,19.95,1.2235555555555555
3,37,19.6,727.8,0.02631578947368421,8,19.6,1.0802573099415205
0,3,40.15,130.75,0.25,3,40.15,0.921438596491228
0,12,76.6,893.0,0.07692307692307693,3,76.6,1.0553090418353577
3,38,19.6,763.1,0.02564102564102564,8,19.6,1.079582546108862
0,9,85.3,781.4,0.1,4,85.3,1.2627602339181285
0,13,65.85,902.25,0.07142857142857142,4,65.85,1.0703993316624896
1,29,94.45,2653.65,0.03333333333333333,5,94.45,1.3842573099415205
3,47,20.05,1016.7,0.020833333333333332,8,20.05,1.0785643274853802
1,61,99.4,5943.65,0.016129032258064516,7,99.4,1.6309594416147897
3,16,20.0,275.7,0.058823529411764705,8,20.0,1.1161334709322326
1,41,78.45,3126.45,0.023809523809523808,6,78.45,1.351107769423559
3,43,25.1,1070.15,0.022727272727272728,9,25.1,1.2340956937799044
1,36,97.35,3457.9,0.02702702702702703,6,97.35,1.5134831673779043
0,6,55.0,340.4,0.14285714285714285,2,55.0,0.8282372598162071
1,58,71.1,4299.2,0.01694915254237288,6,71.1,1.2823526613143026
0,19,61.55,1093.2,0.05,3,61.55,0.9016491228070175
0,11,45.9,521.9,0.08333333333333333,1,45.9,0.580970760233918
0,39,40.3,1630.4,0.025,4,40.3,0.808812865497076
0,8,87.1,713.6,0.1111111111111111,4,87.1,1.2890292397660819
0,26,49.5,1265.65,0.037037037037037035,2,49.5,0.6761013645224172
0,53,73.8,4003.85,0.018518518518518517,3,73.8,0.9733255360623781
3,70,19.2,1401.4,0.014084507042253521,8,19.2,1.0646576064574582
2,1,45.3,45.3,0.5,3,45.3,1.2148070175438597
3,59,25.0,1510.5,0.016666666666666666,9,25.0,1.2271929824561403
2,2,94.95,178.1,0.3333333333333333,5,94.95,1.6884678362573098
0,7,35.3,264.8,0.125,3,35.3,0.7555964912280702
0,12,44.55,480.6,0.07692307692307693,1,44.55,0.5631920827710302
1,59,76.75,4541.9,0.016666666666666666,6,76.75,1.3296491228070175
1,61,81.0,4976.15,0.016129032258064516,6,81.0,1.364900962082626
1,72,105.55,7542.25,0.0136986301369863,7,105.55,1.680318513177922
3,13,18.8,251.25,0.07142857142857142,8,18.8,1.1186332497911444
3,64,24.9,1595.5,0.015384615384615385,9,24.9,1.225068825910931
2,1,23.45,23.45,0.5,1,23.45,0.8085847953216374
0,10,64.9,685.55,0.09090909090909091,4,64.9,1.0818798511430092
0,65,61.35,3874.1,0.015151515151515152,4,61.35,0.976227538543328
1,62,113.95,6891.4,0.015873015873015872,9,113.95,1.975451963241437
1,55,90.15,4916.95,0.017857142857142856,8,90.15,1.6659039264828739
0,25,54.1,1373.0,0.038461538461538464,3,54.1,0.8273738191632929
2,1,29.7,29.7,0.5,2,29.7,0.9723274853801169
2,1,49.8,49.8,0.5,2,49.8,1.1415906432748537
1,59,101.1,6039.9,0.016666666666666666,6,101.1,1.534701754385965
3,64,24.4,1548.65,0.015384615384615385,9,24.4,1.2208582995951416
1,36,95.0,3440.25,0.02702702702702703,5,95.0,1.3825825825825826
0,3,50.65,151.3,0.25,2,50.65,0.898748538011696
1,61,69.9,4226.7,0.016129032258064516,5,69.9,1.1603161667609885
0,26,39.95,1023.75,0.037037037037037035,3,39.95,0.7067914230019493
2,1,55.4,55.4,0.5,2,55.4,1.188748538011696
2,1,90.6,90.6,0.5,5,90.6,1.8185029239766082
1,68,103.25,7074.4,0.014492753623188406,7,103.25,1.6617442156114923
2,2,86.85,156.35,0.3333333333333333,4,86.85,1.5091461988304093
1,72,94.25,6849.75,0.0136986301369863,7,94.25,1.5851606184410798
0,71,47.05,3263.6,0.013888888888888888,4,47.05,0.8545438596491228
3,57,20.55,1252.85,0.017241379310344827,8,20.55,1.0791828997781812
3,4,19.65,67.55,0.2,8,19.65,1.254362573099415
2,1,70.2,70.2,0.5,2,70.2,1.3133801169590642
1,72,81.0,5750.0,0.0136986301369863,7,81.0,1.4735816710726588
0,21,75.9,1549.75,0.045454545454545456,5,75.9,1.2401679957469431
3,71,24.7,1810.55,0.013888888888888888,9,24.7,1.2218888888888888
1,29,99.05,2952.85,0.03333333333333333,6,99.05,1.5341052631578946
1,69,110.25,7467.55,0.014285714285714285,8,110.25,1.8315956558061819
1,64,85.0,5484.4,0.015384615384615385,7,85.0,1.5089518668466038
3,16,19.75,294.9,0.058823529411764705,8,19.75,1.1140282077743378
3,4,23.9,97.5,0.2,9,23.9,1.4012631578947368
1,52,111.25,5916.45,0.018867924528301886,8,111.25,1.8445989186803486
2,2,55.1,113.35,0.3333333333333333,3,55.1,1.1306666666666667
2,1,19.95,19.95,0.5,8,19.95,1.5568888888888888
0,18,25.15,476.8,0.05263157894736842,1,25.15,0.37553216374269005
2,2,54.15,101.65,0.3333333333333333,3,54.15,1.1226666666666665
0,19,59.8,1130.85,0.05,3,59.8,0.8869122807017543
0,40,83.85,3532.25,0.024390243902439025,4,83.85,1.1749399515047783
1,66,104.9,6891.45,0.014925373134328358,7,104.9,1.6760715719647377
0,21,75.3,1570.7,0.045454545454545456,3,75.3,1.0128931419457734
0,8,66.65,520.95,0.1111111111111111,4,66.65,1.1168187134502925
1,72,109.5,7854.9,0.0136986301369863,8,109.5,1.82469278218377
1,48,73.85,3581.4,0.02040816326530612,6,73.85,1.308969566774078
3,69,19.3,1447.9,0.014285714285714285,8,19.3,1.0657009189640767
1,72,118.2,8547.15,0.0136986301369863,9,118.2,2.009067051189618
0,14,51.45,727.85,0.06666666666666667,2,51.45,0.7221520467836258
0,6,59.45,357.6,0.14285714285714285,3,59.45,0.9768220551378446
3,8,19.5,159.35,0.1111111111111111,8,19.5,1.1642105263157894
3,17,19.55,280.85,0.05555555555555555,8,19.55,1.1090760233918129
1,65,93.55,6069.25,0.015151515151515152,6,93.55,1.4696076555023923
0,57,59.3,3274.35,0.017241379310344827,4,59.3,0.9610542448074209
1,13,102.25,1359.0,0.07142857142857142,6,102.25,1.5991478696741854
0,19,95.9,1777.9,0.05,5,95.9,1.4131345029239766
1,56,109.8,6109.65,0.017543859649122806,8,109.8,1.8310643274853802
0,14,78.1,1122.4,0.06666666666666667,3,78.1,1.0576842105263158
0,52,39.9,2020.9,0.018867924528301886,3,39.9,0.6882012578616352
0,58,64.9,3795.45,0.01694915254237288,5,64.9,1.1190310238874022
1,47,95.05,4504.55,0.020833333333333332,6,95.05,1.487921052631579
0,67,53.4,3579.15,0.014705882352941176,5,53.4,1.0199456484348124
2,2,24.9,49.7,0.3333333333333333,1,24.9,0.6541286549707602
0,6,44.7,276.5,0.14285714285714285,1,44.7,0.6303893065998329
1,71,114.0,8175.9,0.013888888888888888,9,114.0,1.9738888888888888
3,46,20.25,890.35,0.02127659574468085,8,20.25,1.0806918004230435
0,5,53.85,259.8,0.16666666666666666,3,53.85,0.9534736842105263
1,67,83.85,5588.8,0.014705882352941176,5,83.85,1.2763667010663915
3,3,20.2,50.6,0.25,8,20.2,1.3089941520467836
3,3,19.95,58.0,0.25,8,19.95,1.3068888888888888
1,52,104.2,5568.35,0.018867924528301886,7,104.2,1.674119386516606
0,42,50.25,2203.65,0.023255813953488372,2,50.25,0.6686359309125527
3,50,20.35,938.95,0.0196078431372549,8,20.35,1.0798651530787753
0,23,90.0,2024.1,0.041666666666666664,5,90.0,1.3551169590643275
0,67,54.2,3623.95,0.014705882352941176,6,54.2,1.1377936016511867
1,25,99.5,2369.05,0.038461538461538464,6,99.5,1.5430229419703103
1,39,99.1,3877.95,0.025,6,99.1,1.5261929824561404
1,69,66.9,4577.9,0.014285714285714285,5,66.9,1.1332096908939016
2,1,25.85,25.85,0.5,1,25.85,0.828795321637427
0,32,91.05,2871.5,0.030303030303030304,4,91.05,1.2414843168527379
0,9,71.0,672.55,0.1,2,71.0,0.9201169590643274
0,16,93.2,1573.7,0.058823529411764705,5,93.2,1.3992211902304783
3,60,20.95,1270.55,0.01639344262295082,8,20.95,1.0817033841434187
1,72,109.2,7711.45,0.0136986301369863,8,109.2,1.8221664663942962
3,5,19.35,126.05,0.16666666666666666,8,19.35,1.2185029239766083
0,26,85.8,2193.65,0.037037037037037035,4,85.8,1.204007797270955
3,3,19.85,64.55,0.25,8,19.85,1.306046783625731
3,2,19.65,31.2,0.3333333333333333,8,19.65,1.3876959064327483
3,2,20.5,38.25,0.3333333333333333,8,20.5,1.3948538011695906
1,36,89.65,3348.1,0.02702702702702703,7,89.65,1.5597521732258577
0,7,74.35,533.6,0.125,3,74.35,1.084438596491228
0,60,49.45,2907.55,0.01639344262295082,4,49.45,0.8772589396989743
0,19,89.1,1620.8,0.05,5,89.1,1.35587134502924
1,45,75.15,3480.35,0.021739130434782608,6,75.15,1.321247902364607
0,4,70.65,293.85,0.2,2,70.65,1.017169590643275
1,31,104.2,3243.45,0.03125,7,104.2,1.686501461988304
1,47,90.05,4137.2,0.020833333333333332,5,90.05,1.3347046783625731
2,1,79.25,79.25,0.5,3,79.25,1.5007017543859649
2,1,44.9,44.9,0.5,1,44.9,0.9892163742690059
2,1,19.4,19.4,0.5,8,19.4,1.5522573099415204
1,59,88.75,5348.65,0.016666666666666666,5,88.75,1.3195906432748539
0,10,70.1,659.65,0.09090909090909091,2,70.1,0.9034471026049973
1,35,91.0,3180.5,0.027777777777777776,5,91.0,1.3496491228070175
0,4,29.65,118.5,0.2,2,29.65,0.671906432748538
1,32,90.8,3023.85,0.030303030303030304,5,90.8,1.3504901648059544
0,43,77.85,3365.85,0.022727272727272728,4,77.85,1.1227506645401382
0,4,54.3,195.3,0.2,2,54.3,0.8794853801169591
3,54,18.95,1031.1,0.01818181818181818,8,18.95,1.0666496544391282
0,11,95.15,997.65,0.08333333333333333,5,95.15,1.4401520467836257
1,66,102.4,6471.85,0.014925373134328358,6,102.4,1.5439078292746793
1,61,99.9,6241.35,0.016129032258064516,6,99.9,1.524058856819468
1,72,88.7,6501.35,0.0136986301369863,8,88.7,1.649534887446928
0,44,54.3,2317.1,0.022222222222222223,5,54.3,1.0350409356725145
0,41,55.7,2237.55,0.023809523809523808,3,55.7,0.8261954887218045
1,50,103.95,5231.3,0.0196078431372549,7,103.95,1.6727540419676643
1,47,110.85,5275.8,0.020833333333333332,8,110.85,1.8431959064327486
3,8,20.15,165.5,0.1111111111111111,8,20.15,1.1696842105263157
3,18,20.05,358.5,0.05263157894736842,8,20.05,1.110362573099415
1,72,91.95,6614.9,0.0136986301369863,8,91.95,1.6769033084995595
2,1,80.5,80.5,0.5,3,80.5,1.5112280701754384
0,42,55.65,2421.75,0.023255813953488372,3,55.65,0.8252207262341901
0,18,74.7,1294.6,0.05263157894736842,3,74.7,1.0150175438596492
1,13,104.15,1299.1,0.07142857142857142,7,104.15,1.7262589807852966
1,68,83.65,5733.4,0.014492753623188406,5,83.65,1.2744693618103229
0,4,72.2,305.55,0.2,3,72.2,1.1413333333333333
1,69,110.05,7430.75,0.014285714285714285,8,110.05,1.8299114452798662
0,17,51.5,900.5,0.05555555555555555,2,51.5,0.7114619883040936
3,25,25.5,630.6,0.038461538461538464,9,25.5,1.2531983805668017
1,43,89.55,3856.75,0.022727272727272728,4,89.55,1.2212769803296117
3,59,19.5,1222.65,0.016666666666666666,8,19.5,1.069766081871345
0,5,80.7,374.8,0.16666666666666666,4,80.7,1.290690058479532
0,21,77.5,1625.0,0.045454545454545456,6,77.5,1.3647527910685806
1,69,105.1,7234.8,0.014285714285714285,8,105.1,1.7882272347535504
0,13,25.15,331.85,0.07142857142857142,1,25.15,0.3943291562238931
1,42,95.25,3959.35,0.023255813953488372,6,95.25,1.4920277437780498
1,52,95.65,5088.4,0.018867924528301886,6,95.65,1.4910082754054947
1,46,85.0,3969.4,0.02127659574468085,4,85.0,1.1815105138733357
1,61,80.8,4860.85,0.016129032258064516,7,80.8,1.4743278626674212
0,29,24.85,788.05,0.03333333333333333,1,24.85,0.3537076023391813
0,25,54.75,1266.35,0.038461538461538464,3,54.75,0.8328475033738192
0,5,85.75,470.95,0.16666666666666666,4,85.75,1.3332163742690057
0,15,50.75,688.2,0.0625,4,50.75,0.934312865497076
3,19,20.15,387.7,0.05,8,20.15,1.1085730994152048
3,44,20.05,845.25,0.022222222222222223,8,20.05,1.0799532163742689
1,6,98.25,560.6,0.14285714285714285,6,98.25,1.636892230576441
1,58,71.6,4230.25,0.01694915254237288,6,71.6,1.286563187630092
1,62,81.45,4983.05,0.015873015873015872,4,81.45,1.1462121971595656
1,70,58.4,4113.15,0.014084507042253521,6,58.4,1.1725406473931306
2,1,25.7,25.7,0.5,1,25.7,0.8275321637426901
0,10,53.7,521.0,0.09090909090909091,6,53.7,1.209786283891547
3,26,19.6,471.85,0.037037037037037035,8,19.6,1.0909785575048732
1,66,89.4,5976.9,0.014925373134328358,5,89.4,1.323323033953042
0,7,69.0,506.9,0.125,2,69.0,0.9282748538011696
1,51,84.2,4299.75,0.019230769230769232,5,84.2,1.2838389563652721
1,72,106.1,7548.6,0.0136986301369863,8,106.1,1.7960612032364014
3,65,25.75,1654.75,0.015151515151515152,9,25.75,1.231993620414673
2,2,46.05,80.35,0.3333333333333333,1,46.05,0.8322339181286549
1,70,64.95,4551.5,0.014084507042253521,5,64.95,1.1165874310188617
1,72,85.45,6227.5,0.0136986301369863,7,85.45,1.5110553552831851
2,1,20.05,20.05,0.5,8,20.05,1.5577309941520467
2,1,76.4,76.4,0.5,3,76.4,1.4767017543859648
1,5,100.5,514.0,0.16666666666666666,6,100.5,1.6796491228070174
3,3,20.7,57.5,0.25,8,20.7,1.313204678362573
3,58,25.3,1474.35,0.01694915254237288,9,25.3,1.2300017841213202
0,22,40.05,880.2,0.043478260869565216,3,40.05,0.7140747520976354
1,33,100.6,3270.25,0.029411764705882353,6,100.6,1.543236326109391
2,1,69.95,69.95,0.5,2,69.95,1.3112748538011696
0,54,74.0,3919.15,0.01818181818181818,3,74.0,0.9746730462519937
1,72,99.4,7285.7,0.0136986301369863,6,99.4,1.5174179283826001
2,1,93.3,93.3,0.5,5,93.3,1.8412397660818713
0,3,49.15,169.05,0.25,2,49.15,0.8861169590643274
1,72,107.45,7658.3,0.0136986301369863,8,107.45,1.807429624289033
1,72,83.6,5959.3,0.0136986301369863,7,83.6,1.495476407914764
1,54,99.05,5295.7,0.01818181818181818,6,99.05,1.5189537480063795
